sample,tp,fp,fn,tn,iou,recall,precision,gt_pixels,Model
palsar_306.png,2525.0,873.0,9259.0,37519.0,0.19949435093628076,0.21427359129206774,0.7430841669384685,11784.0,ViT-UNet
palsar_307.png,27484.0,4292.0,3854.0,14546.0,0.7713724389342865,0.8770183163929728,0.8649295065186011,31338.0,ViT-UNet
palsar_308.png,5491.0,1.0,13343.0,31341.0,0.29153172284090617,0.29154720185348054,0.9998179167880884,18834.0,ViT-UNet
palsar_309.png,14.0,0.0,3797.0,46365.0,0.0036735764881465297,0.0036735764881465297,0.9999999285714337,3811.0,ViT-UNet
palsar_31.png,16896.0,11196.0,1017.0,21067.0,0.580439039452388,0.9432255903007187,0.6014523707603071,17913.0,ViT-UNet
palsar_310.png,0.0,0.0,2502.0,47674.0,0.0,0.0,0.0,2502.0,ViT-UNet
palsar_311.png,0.0,0.0,8464.0,41712.0,0.0,0.0,0.0,8464.0,ViT-UNet
palsar_312.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_313.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_314.png,0.0,0.0,6646.0,43530.0,0.0,0.0,0.0,6646.0,ViT-UNet
palsar_315.png,0.0,0.0,2888.0,47288.0,0.0,0.0,0.0,2888.0,ViT-UNet
palsar_316.png,0.0,0.0,13041.0,37135.0,0.0,0.0,0.0,13041.0,ViT-UNet
palsar_317.png,18275.0,68.0,12895.0,18938.0,0.5850246494466668,0.5863009303629676,0.9962928637084286,31170.0,ViT-UNet
